,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
378,4,11:18.0,Defensive rebound by S. Gilgeous-Alexander,,82,98
379,4,11:09.0,Personal foul by Q. Cook (drawn by J. Green),,82,98
380,4,10:55.0,L. Shamet makes 3-pt jump shot from 28 ft (assist by L. Williams),,85,98
381,4,10:37.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Cousins),85,100
382,4,10:13.0,Turnover by L. Shamet (lost ball; steal by A. Iguodala),,85,100
383,4,10:10.0,,A. Iguodala makes 2-pt dunk from 1 ft,85,102
384,4,10:10.0,LA Clippers full timeout,,85,102
385,4,9:58.0,L. Shamet misses 3-pt jump shot from 27 ft,,85,102
386,4,9:56.0,,Defensive rebound by A. Iguodala,85,102
387,4,9:43.0,,Turnover by D. Cousins (bad pass; steal by M. Harrell),85,102
388,4,9:35.0,Personal foul by S. Livingston (drawn by L. Williams),,85,102
389,4,9:20.0,J. Green makes 2-pt dunk from 3 ft (assist by L. Shamet),,87,102
390,4,9:05.0,,Turnover by S. Livingston (bad pass),87,102
391,4,9:05.0,,K. Durant enters the game for A. Iguodala,87,102
392,4,8:46.0,Shooting foul by D. Cousins (drawn by M. Harrell),,87,102
393,4,8:46.0,M. Harrell misses free throw 1 of 2,,87,102
394,4,8:46.0,Offensive rebound by Team,,87,102
395,4,8:46.0,M. Harrell misses free throw 2 of 2,,87,102
396,4,8:44.0,,Defensive rebound by D. Cousins,87,102
397,4,8:25.0,,Q. Cook misses 2-pt jump shot from 15 ft,87,102
398,4,8:23.0,Defensive rebound by L. Williams,,87,102
399,4,8:19.0,L. Shamet misses 2-pt layup from 3 ft,,87,102
400,4,8:18.0,,Defensive rebound by D. Cousins,87,102
401,4,8:13.0,,Turnover by D. Cousins (lost ball; steal by M. Harrell),87,102
402,4,8:10.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,89,102
403,4,8:10.0,,Golden State full timeout,89,102
404,4,8:10.0,P. Beverley enters the game for M. Harrell,,89,102
405,4,8:10.0,D. Gallinari enters the game for L. Shamet,,89,102
406,4,8:10.0,,S. Curry enters the game for Q. Cook,89,102
407,4,7:59.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Cousins),89,105
408,4,7:38.0,Personal foul by D. Cousins (drawn by D. Gallinari),,89,105
409,4,7:25.0,D. Gallinari misses 2-pt jump shot from 19 ft (block by K. Thompson),,89,105
410,4,7:23.0,,Defensive rebound by S. Livingston,89,105
411,4,7:16.0,,Offensive foul by D. Cousins (drawn by L. Williams),89,105
412,4,7:16.0,,Turnover by D. Cousins (offensive foul),89,105
413,4,7:16.0,,D. Green enters the game for D. Cousins,89,105
414,4,7:06.0,J. Green makes 3-pt jump shot from 25 ft (assist by L. Williams),,92,105
415,4,6:52.0,,Turnover by S. Curry (bad pass; steal by D. Gallinari),92,105
416,4,6:46.0,D. Gallinari misses 2-pt layup from 4 ft,,92,105
417,4,6:44.0,,Defensive rebound by S. Curry,92,105
418,4,6:40.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Thompson),92,108
419,4,6:25.0,D. Gallinari misses 2-pt layup from 5 ft (block by K. Durant),,92,108
420,4,6:25.0,,Defensive rebound by Team,92,108
421,4,6:06.0,,S. Curry misses 3-pt jump shot from 27 ft,92,108
422,4,6:03.0,Defensive rebound by P. Beverley,,92,108
423,4,5:55.0,J. Green misses 2-pt layup from 5 ft (block by K. Durant),,92,108
424,4,5:53.0,,Defensive rebound by S. Curry,92,108
425,4,5:45.0,,D. Green misses 2-pt layup from 4 ft,92,108
426,4,5:42.0,Defensive rebound by D. Gallinari,,92,108
427,4,5:39.0,S. Gilgeous-Alexander makes 3-pt jump shot from 27 ft (assist by P. Beverley),,95,108
428,4,5:38.0,,Golden State full timeout,95,108
429,4,5:38.0,,A. Iguodala enters the game for S. Livingston,95,108
430,4,5:21.0,,K. Durant makes 2-pt dunk from 2 ft (assist by S. Curry),95,110
431,4,5:05.0,D. Gallinari misses 2-pt jump shot from 18 ft,,95,110
432,4,5:04.0,,Defensive rebound by A. Iguodala,95,110
433,4,5:00.0,,Shooting foul by L. Williams (drawn by K. Durant),95,110
434,4,5:00.0,Technical foul by P. Beverley,,95,110
435,4,5:00.0,,Technical foul by K. Durant,95,110
436,4,5:00.0,,K. Durant makes free throw 1 of 2,95,111
437,4,5:00.0,,K. Durant makes free throw 2 of 2,95,112
438,4,4:56.0,L. Williams misses 2-pt jump shot from 20 ft,,95,112
439,4,4:54.0,,Defensive rebound by D. Green,95,112
440,4,4:46.0,,S. Curry misses 3-pt jump shot from 27 ft (block by S. Gilgeous-Alexander),95,112
441,4,4:44.0,Defensive rebound by P. Beverley,,95,112
442,4,4:41.0,,Technical foul by K. Durant,95,112
443,4,4:41.0,Technical foul by P. Beverley,,95,112
444,4,4:41.0,P. Beverley ejected from game,,95,112
445,4,4:41.0,,K. Durant ejected from game,95,112
446,4,4:41.0,Personal foul by K. Durant (drawn by P. Beverley),,95,112
447,4,4:41.0,M. Harrell enters the game for P. Beverley,,95,112
448,4,4:41.0,T. Wallace enters the game for J. Green,,95,112
449,4,4:41.0,,K. Looney enters the game for K. Durant,95,112
450,4,4:41.0,T. Wallace makes free throw 1 of 2,,96,112
451,4,4:41.0,T. Wallace makes free throw 2 of 2,,97,112
452,4,4:32.0,,Personal foul by T. Wallace (drawn by K. Thompson),97,112
453,4,4:32.0,L. Shamet enters the game for T. Wallace,,97,112
454,4,4:25.0,,K. Thompson misses 3-pt jump shot from 27 ft,97,112
455,4,4:20.0,Defensive rebound by L. Williams,,97,112
456,4,4:10.0,D. Gallinari misses 2-pt jump shot from 8 ft (block by A. Iguodala),,97,112
457,4,4:09.0,,Defensive rebound by A. Iguodala,97,112
458,4,3:54.0,,S. Curry makes 2-pt layup from 10 ft,97,114
459,4,3:46.0,L. Williams makes 2-pt layup from 11 ft,,99,114
460,4,3:30.0,,D. Green misses 3-pt jump shot from 27 ft,99,114
461,4,3:28.0,Defensive rebound by D. Gallinari,,99,114
462,4,3:14.0,M. Harrell misses 2-pt hook shot from 8 ft (block by A. Iguodala),,99,114
463,4,3:13.0,Offensive rebound by Team,,99,114
464,4,3:13.0,LA Clippers full timeout,,99,114
465,4,3:13.0,W. Chandler enters the game for D. Gallinari,,99,114
466,4,3:13.0,J. Green enters the game for L. Shamet,,99,114
467,4,3:13.0,J. Robinson enters the game for L. Williams,,99,114
468,4,3:04.0,Turnover by Team (shot clock),,99,114
469,4,2:48.0,,K. Thompson makes 2-pt jump shot from 21 ft (assist by A. Iguodala),99,116
470,4,2:33.0,J. Green misses 3-pt jump shot from 26 ft,,99,116
471,4,2:33.0,Offensive rebound by Team,,99,116
472,4,2:25.0,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft (assist by M. Harrell),,101,116
473,4,2:08.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Iguodala),101,119
474,4,1:48.0,J. Green makes 3-pt jump shot from 27 ft (assist by J. Robinson),,104,119
475,4,1:41.0,,Personal foul by J. Green (drawn by S. Curry),104,119
476,4,1:41.0,S. Thornwell enters the game for S. Gilgeous-Alexander,,104,119
477,4,1:41.0,T. Wallace enters the game for M. Harrell,,104,119
478,4,1:41.0,,J. Bell enters the game for S. Curry,104,119
479,4,1:41.0,,Q. Cook enters the game for D. Green,104,119
480,4,1:41.0,,J. Jerebko enters the game for A. Iguodala,104,119
481,4,1:41.0,,A. McKinnie enters the game for K. Thompson,104,119
482,4,1:29.0,,Q. Cook makes 2-pt jump shot from 19 ft,104,121
483,4,1:20.0,W. Chandler misses 3-pt jump shot from 26 ft,,104,121
484,4,1:16.0,,Defensive rebound by Q. Cook,104,121
485,4,1:01.0,,J. Bell misses 2-pt jump shot from 11 ft,104,121
486,4,0:59.0,Defensive rebound by J. Green,,104,121
487,4,0:45.0,T. Wallace misses 2-pt jump shot from 9 ft,,104,121
488,4,0:41.0,,Defensive rebound by J. Bell,104,121
489,4,0:29.0,,A. McKinnie misses 2-pt jump shot from 18 ft,104,121
490,4,0:24.0,Defensive rebound by J. Robinson,,104,121
491,4,0:23.0,Turnover by J. Robinson (bad pass; steal by J. Bell),,104,121
